date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:59	346392/346392	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:45:59%20GMT	https://archive.org/details/webwidecrawl	C:/My%20Web%20Sites/ArtOfWA/archive.org/webwidecrawl.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:59	117071/117071	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:00%20GMT	http://archive.org/web/web.php	C:/My%20Web%20Sites/ArtOfWA/archive.org/web.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:45:59	9557/9557	---M--	200	added ('OK')	image/jpeg	etag:%225b3d8408-2555%22	https://archive.org/services/img/survey_00003	C:/My%20Web%20Sites/ArtOfWA/archive.org/images/survey_00003.jpg	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:00	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:02%20GMT	https://archive.org/includes/donate.php?as_page=1&platform=wb&referer=https%3A//web.archive.org/web/20150818215043/https%3A//www.linkedin.com/search%3Fsearch%3D%26sortCriteria%3D3%26groupFilter%3D110468	C:/My%20Web%20Sites/ArtOfWA/archive.org/donatea047.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:03%20GMT	https://web.archive.org/web/20150818215043js_/https://static.licdn.com:443/scds/common/u/lib/fizzy/fz-1.3.8-min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/fz-1.3.8-min.js	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:02	28889/28889	---M--	200	added ('OK')	text/javascript	date:Wed,%2012%20May%202021%2006:46:04%20GMT	https://web.archive.org/web/20150818194450js_/https://static.licdn.com/scds/common/u/lib/fizzy/fz-1.3.8-min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/fz-1.3.8-min.js	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:05%20GMT	https://web.archive.org/web/20150818215043/http://www.linkedin.com/vsearch/p	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/p	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:08%20GMT	https://web.archive.org/web/20150818102228/http://www.linkedin.com/vsearch/p	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/p	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:07	93794/93794	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:08%20GMT	https://web.archive.org/web/20150810085331/https://www.linkedin.com/vsearch/p	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/p.html	(from https://web.archive.org/web/20150818215043/https://www.linkedin.com/search?search=&sortCriteria=3&groupFilter=110468)
16:46:08	77278/77278	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:10%20GMT	https://web.archive.org/web/20210302161040/https://agda.com.au/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-35.html	(from https://web.archive.org/web/20210303003404/http://www.agda.com.au/)
16:46:11	94678/94678	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:46:13%20GMT	https://web.archive.org/web/20210228074441/https://www.aimialoyalty.com/i-cms?page=1	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/i-cms2679	(from https://web.archive.org/web/20210228074441/http://www.aimia.com.au/i-cms?page=1)
16:46:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:14%20GMT	http://web.archive.org/web/20210303003404im_/http://designtaxi.com/favicon.ico	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/favicon.180.delayed	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:13	1406/1406	---MC-	200	added ('OK')	image/x-icon	date:Wed,%2012%20May%202021%2006:46:15%20GMT	http://web.archive.org/web/20210303061535im_/https://designtaxi.com/favicon.ico	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/favicon-3.ico	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:13	30185/30185	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:15%20GMT	https://designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/designtaxi.com/index.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:16%20GMT	http://web.archive.org/web/20210303003404cs_/http://netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesome.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/font-awesome.182.delayed	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:17	43971/43971	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:16%20GMT	https://web.archive.org/web/20210302213611/https://cgsociety.org/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-39.html	(from https://web.archive.org/web/20210303003404/http://www.cgsociety.org/)
16:46:17	77707/77707	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:17%20GMT	https://web.archive.org/web/20210302233650/https://area.autodesk.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-36.html	(from https://web.archive.org/web/20210303003404/http://area.autodesk.com/)
16:46:18	28148/28148	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2006:46:19%20GMT	http://web.archive.org/web/20210303002202cs_/http://netdna.bootstrapcdn.com/font-awesome/3.2.1/css/font-awesome.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/font-awesome.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:20%20GMT	http://web.archive.org/web/20210303003404cs_/http://designtaxi.com/css/slick/slick.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/slick.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:19	1896/1896	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2006:46:21%20GMT	http://web.archive.org/web/20210303061539cs_/https://designtaxi.com/css/slick/slick.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/slick.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:22%20GMT	http://web.archive.org/web/20210303003404cs_/http://designtaxi.com/css/slick/slick-theme.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/slick-theme.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:21	3286/3286	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2006:46:22%20GMT	http://web.archive.org/web/20210303061534cs_/https://designtaxi.com/css/slick/slick-theme.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/slick-theme.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:23%20GMT	http://web.archive.org/web/20210303003404cs_/http://designtaxi.com/css/remodal.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/remodal.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:22	1323/1323	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2006:46:24%20GMT	http://web.archive.org/web/20210303061534cs_/https://designtaxi.com/css/remodal.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/remodal.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:24%20GMT	http://web.archive.org/web/20210303003404cs_/http://designtaxi.com/css/remodal-default-theme.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/remodal-default-theme.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:23	4286/4286	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2006:46:25%20GMT	http://web.archive.org/web/20210303061540cs_/https://designtaxi.com/css/remodal-default-theme.css	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/remodal-default-theme.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:26%20GMT	http://web.archive.org/web/20210303003404cs_/http://designtaxi.com/css/optimized-index.css?2	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/optimized-indexc81e.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:25	21124/21124	---MCZ	200	added ('OK')	text/css	date:Wed,%2012%20May%202021%2006:46:27%20GMT	http://web.archive.org/web/20210303061533cs_/https://designtaxi.com/css/optimized-index.css?2	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/optimized-indexc81e.css	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:28%20GMT	http://web.archive.org/web/20210303003404js_/http://cdnjs.cloudflare.com/ajax/libs/jquery/1.8.3/jquery.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/jquery.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:34%20GMT	http://web.archive.org/web/20210303003404js_/http://designtaxi.com/js/i-rd.js?4	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/i-rda87f.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:32	94983/94983	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20May%202021%2006:46:32%20GMT	http://web.archive.org/web/20210303003127js_/https://cdnjs.cloudflare.com/ajax/libs/jquery/1.8.3/jquery.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/jquery.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:32	7051/7051	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20May%202021%2006:46:34%20GMT	http://web.archive.org/web/20210303061540js_/https://designtaxi.com/js/i-rd.js?4	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/i-rda87f.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:35%20GMT	http://web.archive.org/web/20210303003404js_/http://cdnjs.cloudflare.com/ajax/libs/URI.js/1.11.2/URI.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/uri.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:37	42522/42522	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20May%202021%2006:46:39%20GMT	http://web.archive.org/web/20210302191906js_/https://cdnjs.cloudflare.com/ajax/libs/URI.js/1.11.2/URI.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/uri.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:40%20GMT	http://web.archive.org/web/20210303003404js_/http://designtaxi.com/js/jss.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/jss.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:39	4496/4496	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20May%202021%2006:46:41%20GMT	http://web.archive.org/web/20210303061542js_/https://designtaxi.com/js/jss.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/jss.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:40	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:42%20GMT	http://web.archive.org/web/20210303003404js_/http://code.jquery.com/jquery-migrate-1.2.1.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/jquery-migrate-1.2.1.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:42	8539/8539	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20May%202021%2006:46:44%20GMT	http://web.archive.org/web/20210303003448js_/https://code.jquery.com/jquery-migrate-1.2.1.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/jquery-migrate-1.2.1.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:42	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:45%20GMT	http://web.archive.org/web/20210303003404js_/http://designtaxi.com/js/slick.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/slick.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:44	43311/43311	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2012%20May%202021%2006:46:45%20GMT	http://web.archive.org/web/20210303061539js_/https://designtaxi.com/js/slick.min.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/slick.min.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:44	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:15%20GMT	https://web.archive.org/web/20200209195116/http://www.flickr.com/photos/27770580@N05/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-37.html	(from https://web.archive.org/web/20210303003404/http://www.flickr.com/photos/27770580@N05/)
16:46:44	9675/9675	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:15%20GMT	https://web.archive.org/web/20210421153437/http://www.ballisticpublishing.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-38.html	(from https://web.archive.org/web/20210303003404/http://www.ballisticpublishing.com/)
16:46:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:48%20GMT	https://web.archive.org/web/20210303003404js_/https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/api.19a.delayed	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:47	2273/2273	---M--	200	added ('OK')	text/javascript	date:Wed,%2012%20May%202021%2006:46:50%20GMT	https://web.archive.org/web/20210303003344js_/https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/api.js	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:50%20GMT	http://web.archive.org/web/20210303003404/http://web.archive.org/screenshot/http://www.designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-40.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:48	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20May%202021%2006:46:51%20GMT	https://archive.org/services/img/twitteroutlinks	C:/My%20Web%20Sites/ArtOfWA/archive.org/images/twitteroutlinks.19c.delayed	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:49	398213/398213	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:51%20GMT	https://archive.org/details/twitteroutlinks	C:/My%20Web%20Sites/ArtOfWA/archive.org/twitteroutlinks.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:50	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:52%20GMT	https://archive.org/includes/donate.php?as_page=1&platform=wb&referer=https%3A//web.archive.org/web/20210303003404/http%3A//www.designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/archive.org/donatea650.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:51	45134/45134	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:53%20GMT	https://web.archive.org/web/20210203003403/https://designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-41.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:53%20GMT	https://web.archive.org/web/20210303003404/https://designtaxi.com/notice.html	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/notice.19f.delayed	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:52	45929/45929	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:54%20GMT	https://web.archive.org/web/20210403003410/https://designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-42.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:52	44883/44883	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:54%20GMT	https://web.archive.org/web/20210304003406/https://designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-44.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:53	28943/28943	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:55%20GMT	https://web.archive.org/web/20210303092201/https://designtaxi.com/notice.html	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/notice.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:53	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:46:55%20GMT	https://web.archive.org/web/20210303003404/https://designtaxi.com/subscribe_news.php	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/subscribe_news.php	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:54	45024/45024	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:56%20GMT	https://web.archive.org/web/20210302003359/https://designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-43.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:56	51300/51300	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:57%20GMT	https://web.archive.org/web/20200302165331/https://designtaxi.com/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-45.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
16:46:57	25926/25926	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:46:58%20GMT	https://web.archive.org/web/20210303092222/https://designtaxi.com/subscribe_news.php	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/subscribe_news.html	(from https://web.archive.org/web/20210303003404/http://www.designtaxi.com/)
